model,problem,cost,time,solution
cut_crossfill-kswap,la20,1825,188.3473634719849,"[12, 318, 43, 1223, 514, 644, 806, 1193, 318, 1230]"
cut_crossfill-kswap,la20,1779,195.4204428195953,"[61, 74, 434, 1213, 705, 330, 562, 1046, 1173, 11]"
cut_crossfill-kswap,la20,1890,197.0973834991455,"[13, 26, 1199, 256, 1230, 319, 710, 508, 1418, 794]"
cut_crossfill-kswap,la20,1821,190.28503036499023,"[1002, 353, 103, 118, 534, 5, 1021, 341, 1349, 941]"
cut_crossfill-kswap,la20,1860,192.1981737613678,"[914, 9, 1165, 1165, 603, 733, 248, 46, 1388, 83]"
cut_crossfill-kswap,la20,1791,202.1742444038391,"[973, 1265, 660, 1221, 353, 31, 210, 8, 570, 1202]"
cut_crossfill-kswap,la20,1922,191.2353446483612,"[2, 1419, 395, 443, 41, 40, 1092, 641, 1427, 870]"
cut_crossfill-kswap,la20,1793,191.34994435310364,"[248, 568, 279, 28, 1225, 61, 451, 869, 1, 1204]"
cut_crossfill-kswap,la20,1842,191.28188562393188,"[328, 1159, 359, 108, 376, 716, 832, 1210, 91, 1229]"
cut_crossfill-kswap,la20,1868,199.7826910018921,"[871, 16, 1177, 681, 1208, 699, 260, 58, 1396, 86]"
cut_crossfill-kswap,la20,1800,185.73461771011355,"[4, 1297, 752, 501, 167, 68, 970, 471, 1298, 487]"
cut_crossfill-kswap,la20,1925,192.95132064819336,"[279, 8, 1379, 522, 744, 366, 1117, 374, 16, 1197]"
cut_crossfill-kswap,la20,1906,196.48585748672485,"[20, 53, 1215, 273, 1246, 336, 726, 524, 1434, 561]"
cut_crossfill-kswap,la20,1847,192.78417658805847,"[1113, 37, 1133, 869, 1164, 817, 308, 106, 1375, 127]"
cut_crossfill-kswap,la20,1825,190.9325859546661,"[432, 22, 113, 1247, 455, 22, 815, 1193, 690, 1228]"
cut_crossfill-non_uniform,la20,1707,78.48444628715515,"[254, 1040, 254, 2, 271, 611, 697, 1075, 5, 1112]"
cut_crossfill-non_uniform,la20,1918,80.8805079460144,"[11, 350, 42, 870, 1305, 697, 1162, 705, 338, 935]"
cut_crossfill-non_uniform,la20,1926,69.60832047462463,"[0, 339, 31, 559, 1367, 622, 1012, 810, 460, 825]"
cut_crossfill-non_uniform,la20,1941,84.783362865448,"[249, 303, 1351, 59, 1382, 62, 862, 660, 2, 946]"
cut_crossfill-non_uniform,la20,1974,84.85592103004456,"[1189, 108, 446, 439, 878, 893, 27, 1342, 665, 1379]"
cut_crossfill-non_uniform,la20,1800,77.56715989112854,"[371, 1124, 388, 119, 405, 10, 790, 1168, 626, 1205]"
cut_crossfill-non_uniform,la20,1966,87.25698637962341,"[374, 103, 1420, 617, 838, 461, 1158, 469, 111, 1242]"
cut_crossfill-non_uniform,la20,1804,79.3066565990448,"[530, 259, 13, 24, 1245, 1375, 890, 688, 247, 725]"
cut_crossfill-non_uniform,la20,1859,60.83928322792053,"[508, 237, 702, 1, 973, 595, 830, 1227, 225, 1264]"
cut_crossfill-non_uniform,la20,1964,79.59740328788757,"[23, 517, 896, 1398, 143, 95, 1032, 474, 1387, 429]"
cut_crossfill-non_uniform,la20,1775,101.07386112213136,"[1375, 27, 669, 633, 1028, 39, 247, 45, 598, 993]"
cut_crossfill-non_uniform,la20,1975,72.06643319129944,"[12, 351, 495, 897, 26, 50, 1175, 730, 1503, 959]"
cut_crossfill-non_uniform,la20,1868,70.43152523040771,"[513, 242, 707, 7, 978, 1, 835, 1236, 250, 1273]"
cut_crossfill-non_uniform,la20,1916,89.5349452495575,"[890, 37, 128, 638, 1027, 50, 272, 1284, 600, 1313]"
cut_crossfill-non_uniform,la20,1953,87.96059226989746,"[17, 71, 215, 617, 838, 1178, 1197, 461, 588, 1281]"
cut_crossfill-non_uniform,la20,1903,72.66244459152222,"[546, 275, 6, 40, 1290, 595, 1147, 945, 276, 920]"
cut_crossfill-non_uniform,la20,1904,77.90344882011414,"[545, 274, 28, 39, 707, 594, 1148, 946, 282, 1232]"
cut_crossfill-non_uniform,la20,1937,76.47572088241577,"[1, 55, 199, 601, 822, 1162, 1181, 445, 572, 1265]"
cut_crossfill-non_uniform,la20,1935,76.12742304801941,"[1150, 260, 14, 25, 839, 969, 480, 1303, 1425, 350]"
cut_crossfill-non_uniform,la20,1878,66.85195255279541,"[344, 73, 1332, 587, 1025, 48, 882, 53, 1250, 655]"
cut_crossfill-non_uniform,la20,1796,63.94295501708984,"[1396, 518, 272, 17, 1085, 66, 942, 502, 6, 453]"
cut_crossfill-non_uniform,la20,1943,111.26161670684814,"[148, 1440, 579, 295, 610, 951, 1113, 265, 1448, 1025]"
cut_crossfill-non_uniform,la20,1934,78.74817228317261,"[313, 30, 1208, 460, 1239, 17, 884, 430, 1462, 726]"
cut_crossfill-non_uniform,la20,1893,77.12328028678894,"[27, 689, 443, 454, 115, 68, 1137, 689, 1320, 919]"
cut_crossfill-non_uniform,la20,1782,71.76817631721497,"[535, 264, 18, 29, 901, 573, 758, 1150, 252, 1187]"
cut_crossfill-non_uniform,la20,2012,73.99909591674805,"[80, 134, 274, 676, 897, 1237, 1256, 520, 647, 1336]"
cut_crossfill-non_uniform,la20,1984,76.65587592124939,"[1455, 49, 140, 888, 1109, 25, 269, 769, 896, 1395]"
cut_crossfill-non_uniform,la20,2013,78.83925247192383,"[81, 135, 275, 677, 898, 1238, 1257, 521, 648, 1341]"
cut_crossfill-non_uniform,la20,1746,69.9055757522583,"[14, 813, 12, 1144, 43, 1171, 415, 1114, 290, 903]"
cut_crossfill-non_uniform,la20,2015,85.43642544746399,"[15, 1216, 970, 1449, 29, 373, 392, 795, 1343, 811]"
average-uniform,la20,1853,42.63313913345337,"[100, 1237, 991, 1002, 678, 616, 120, 1221, 448, 28]"
average-uniform,la20,1931,41.01674747467041,"[1531, 1255, 1009, 1020, 692, 634, 172, 1239, 47, 45]"
average-uniform,la20,2057,50.667543172836304,"[1657, 1386, 1130, 1151, 663, 688, 143, 1360, 18, 16]"
average-uniform,la20,1964,49.256328105926514,"[1156, 1461, 1187, 936, 635, 765, 280, 78, 1447, 35]"
average-uniform,la20,1898,44.71793103218079,"[1080, 1395, 1111, 860, 559, 688, 204, 2, 1381, 39]"
average-uniform,la20,2076,59.09178352355957,"[676, 1462, 1214, 963, 365, 495, 10, 1444, 833, 1395]"
average-uniform,la20,1954,61.124529123306274,"[1554, 1283, 1037, 1048, 724, 662, 204, 2, 947, 39]"
average-uniform,la20,1956,48.19441604614258,"[1556, 1285, 1039, 1050, 726, 664, 206, 4, 968, 41]"
average-uniform,la20,1978,40.420738697052,"[1578, 1307, 1061, 1072, 748, 686, 228, 26, 990, 63]"
average-uniform,la20,1938,66.24542832374573,"[960, 1299, 991, 740, 439, 354, 1182, 59, 686, 69]"
average-uniform,la20,1908,62.15691804885864,"[1508, 1236, 986, 1000, 677, 578, 140, 1216, 15, 13]"
average-uniform,la20,1842,62.331066846847534,"[664, 1339, 1093, 1100, 780, 714, 218, 16, 1020, 53]"
average-uniform,la20,2008,53.94035577774048,"[1608, 1328, 1076, 825, 524, 439, 1, 773, 1332, 810]"
average-uniform,la20,1951,84.10377621650696,"[1394, 1448, 931, 680, 962, 640, 145, 617, 20, 18]"
average-uniform,la20,1887,54.031933069229126,"[0, 1384, 1127, 876, 574, 490, 20, 828, 1382, 862]"
average-uniform,la20,1950,88.29437971115112,"[1550, 1215, 698, 708, 391, 322, 1100, 27, 627, 21]"
average-uniform,la20,2077,63.24935817718506,"[102, 1436, 919, 924, 612, 538, 1321, 243, 848, 30]"
average-uniform,la20,1909,77.84489870071411,"[931, 1270, 962, 711, 410, 325, 1153, 30, 657, 40]"
average-uniform,la20,2009,44.77547907829285,"[872, 1370, 1106, 682, 381, 296, 1253, 1, 628, 11]"
average-uniform,la20,1903,87.45265650749207,"[935, 1264, 966, 715, 392, 329, 1147, 34, 639, 22]"
average-uniform,la20,1894,47.025412797927856,"[136, 1280, 1032, 1045, 720, 656, 156, 1262, 497, 64]"
average-uniform,la20,1937,53.2922990322113,"[919, 1434, 1188, 1199, 608, 738, 248, 46, 1422, 83]"
average-uniform,la20,1926,41.438111782073975,"[1526, 1234, 988, 999, 675, 613, 155, 1229, 30, 28]"
average-uniform,la20,1958,51.81452894210816,"[1558, 1287, 1028, 1029, 712, 643, 191, 1261, 66, 64]"
average-uniform,la20,1887,53.45644021034241,"[1350, 1384, 1037, 786, 485, 1397, 130, 723, 5, 3]"
average-uniform,la20,1935,74.47850608825684,"[63, 1432, 1180, 929, 628, 543, 83, 870, 1435, 3]"
average-uniform,la20,1977,88.49505186080933,"[796, 1318, 801, 550, 249, 164, 980, 505, 5, 1388]"
average-uniform,la20,1900,88.99097919464111,"[922, 1261, 953, 702, 401, 316, 1144, 21, 648, 31]"
average-uniform,la20,1933,70.04469442367554,"[1376, 1430, 913, 662, 944, 622, 127, 604, 2, 0]"
average-uniform,la20,1996,65.1039490699768,"[1596, 1325, 1079, 1090, 766, 672, 234, 32, 989, 69]"
PSO,la20,1743,325.169947385788,[   0 1240    0  635   17  494  913  481 1241  710]
PSO,la20,1726,346.916136264801,[   0   13  494  243 1069  269  926  724 1254  681]
PSO,la20,1809,338.07804226875305,[   0  792  546  532   16   38 1053  365  475  973]
PSO,la20,1797,366.8272449970245,[1021  506  260    0 1184   60 1041  490    0  441]
PSO,la20,1831,420.79762840271,[1431   21  422  470  693    0  985    0 1147  229]
PSO,la20,1833,410.78152084350586,[ 276    0  675  423  706 1046 1077  366    0 1157]
PSO,la20,1864,312.3594398498535,[   0   13  342  311  613  269 1064  862 1392  899]
PSO,la20,1832,302.1731832027436,[ 892  621  371  386   47    0 1076  601 1238  831]
PSO,la20,1680,387.936886548996,[ 237 1003  268    0  299  639  670 1048    0 1073]
PSO,la20,1880,260.3892753124237,[1061    0   91  493  714    0 1080  329 1408 1000]
PSO,la20,1799,345.61201453208923,[   0  529 1074  145 1105  107  749  306 1327  599]
PSO,la20,1794,289.9456751346588,[1394    0   91  493  926    0  783  327 1111  556]
PSO,la20,1848,263.83273458480835,[1448 1100  796  545  244  159 1002  515    0  530]
PSO,la20,1721,345.3818190097809,[ 781  509  260    9 1108   60  965  490    0  720]
PSO,la20,1793,396.0508596897125,[ 404    0   91 1215  433    0  783 1161  658 1196]
PSO,la20,1790,334.2422435283661,[ 237 1174  928    0  251  591  610 1158    0 1109]
PSO,la20,1901,288.2757382392884,[1501    0   91 1288  987 1329  220  602 1170  617]
PSO,la20,1832,383.7738103866577,[ 892  621  371  386   47    0 1076  601 1238  831]
PSO,la20,1847,372.2098727226257,[ 907  636    0   48  271  611 1091  610 1253  846]
PSO,la20,1819,296.7915587425232,[1419 1148   73   42  344    0  795  593 1134  630]
PSO,la20,1778,430.78871417045593,[ 749  246    0    0  438  562  768 1146  232 1165]
PSO,la20,1778,386.0212416648865,[ 749  246    0   11  438  568  768 1146  234 1165]
PSO,la20,1847,357.07036209106445,[ 907  636    0   27  271  611 1091  610 1253  846]
PSO,la20,1766,299.8862166404724,[   0   13  342  321 1109  269  966  764 1294  721]
PSO,la20,1807,329.27447414398193,[ 988  344   98  109  525    0 1007  332 1335  927]
PSO,la20,1778,417.7905428409576,[ 749  246    0    0  438  562  768 1146  232 1165]
PSO,la20,1873,312.77229261398315,[   0   13 1158  243  464  804  823   90 1401  903]
PSO,la20,1849,469.29830956459045,[ 220  509  251    0  774   33  419 1010 1282 1260]
PSO,la20,1800,327.69661951065063,[   0   13  342 1198  613  269  470 1168  798 1205]
PSO,la20,1907,252.6536271572113,[1507 1178  932  681  380  295 1061    0  627    0]
SA,la20,1890,459.9122416973114,"[950, 884, 73, 233, 747, 855, 820, 1102, 1129, 1009]"
SA,la20,1819,420.9367470741272,"[0, 798, 903, 0, 1165, 0, 293, 34, 836, 1178]"
SA,la20,1930,401.85985350608826,"[0, 0, 1384, 36, 0, 0, 829, 1507, 908, 0]"
SA,la20,1721,423.9693534374237,"[0, 1105, 924, 661, 265, 1161, 874, 462, 1442, 1041]"
SA,la20,1855,382.0178022384644,"[0, 922, 0, 1305, 202, 1254, 1368, 0, 1293, 286]"
SA,la20,1730,325.4411790370941,"[389, 1227, 0, 0, 0, 43, 959, 0, 1535, 498]"
SA,la20,1878,412.7321982383728,"[1478, 983, 870, 905, 1253, 1231, 880, 0, 0, 1139]"
SA,la20,1835,432.71136689186096,"[1278, 1439, 679, 1338, 434, 1420, 1330, 0, 156, 277]"
SA,la20,1932,482.23892998695374,"[731, 1429, 1475, 1485, 745, 1070, 849, 1253, 1051, 751]"
SA,la20,1924,479.3809776306152,"[0, 1421, 1420, 1186, 1020, 1294, 255, 989, 1250, 464]"
SA,la20,1884,429.9284725189209,"[347, 0, 1338, 0, 327, 1183, 1065, 783, 284, 1120]"
SA,la20,1857,411.2879538536072,"[1280, 0, 1469, 1212, 1073, 1301, 806, 707, 511, 0]"
SA,la20,1929,500.07175755500793,"[1087, 1429, 1087, 960, 1135, 1557, 1641, 595, 744, 695]"
SA,la20,1829,339.11442971229553,"[1248, 501, 1239, 0, 1419, 386, 1046, 1492, 34, 366]"
SA,la20,1923,494.5545122623444,"[0, 1420, 1457, 1459, 1484, 1365, 649, 46, 1436, 500]"
SA,la20,1861,383.51708984375,"[0, 1272, 742, 1187, 111, 0, 0, 1033, 1195, 539]"
SA,la20,1869,393.9650681018829,"[476, 1366, 0, 743, 651, 372, 0, 1263, 30, 1200]"
SA,la20,1879,472.48254585266113,"[1084, 1376, 1455, 1057, 815, 0, 285, 1557, 0, 1210]"
SA,la20,1825,343.7133860588074,"[0, 374, 1279, 698, 742, 0, 1213, 593, 0, 1478]"
SA,la20,1846,449.9436738491058,"[906, 1199, 1034, 1183, 666, 379, 780, 0, 1332, 0]"
SA,la20,1842,425.3830671310425,"[1442, 242, 0, 505, 1419, 24, 1087, 1184, 1183, 311]"
SA,la20,1775,374.0514554977417,"[252, 544, 621, 277, 1211, 0, 357, 1010, 1140, 0]"
SA,la20,1792,428.4772319793701,"[294, 1289, 1255, 355, 345, 649, 137, 1203, 1303, 1201]"
SA,la20,1824,462.3978772163391,"[768, 1321, 559, 979, 1195, 907, 905, 0, 1195, 961]"
SA,la20,1800,446.53224444389343,"[240, 1184, 1225, 26, 0, 0, 792, 0, 1025, 855]"
SA,la20,1809,361.7628936767578,"[1409, 1362, 0, 0, 0, 292, 783, 1295, 473, 266]"
SA,la20,1711,386.2074031829834,"[712, 0, 1115, 1145, 896, 1488, 0, 0, 0, 1134]"
SA,la20,1840,458.6516571044922,"[685, 1337, 1181, 1470, 491, 1095, 607, 724, 0, 1039]"
SA,la20,1898,462.8032269477844,"[1079, 0, 0, 410, 664, 0, 123, 580, 1336, 121]"
SA,la20,1854,438.3066749572754,"[914, 1215, 1209, 723, 841, 416, 953, 1314, 1200, 907]"
